23.59908,46.77213,341
23.59941,46.77157,341
23.59947,46.77135,341
23.59792,46.77098,344
23.59593,46.77041,344
23.5964,46.76945,344
23.59503,46.76901,344
23.59546,46.76812,347
23.59235,46.7675,353
23.59037,46.76729,354
23.59026,46.76626,352
23.58932,46.76631,356
23.58943,46.76532,369
23.58988,46.76447,381
23.59035,46.76385,390
23.59076,46.7629,399
23.59132,46.76172,405
23.59162,46.76125,409
23.59256,46.76133,414
23.59288,46.76014,417
23.5922,46.7599,419
23.59269,46.75922,424
23.59305,46.75868,428
23.5938,46.75755,432
23.59432,46.75592,441
23.59462,46.75449,441
23.59604,46.75437,444
23.59586,46.75351,449
23.59535,46.75245,450
23.59488,46.75151,452
23.59376,46.74917,465

   